timestamp,node,layer,metric,value,details_json
2025-11-20T15:07:41.385246Z,h2,dataplane,tcp_success_pct,0.0,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:41.385246Z,h2,dataplane,udp_avg_ms,2.5146269999822835,"{""ok"": true, ""avg_ms"": 2.5146269999822835, ""jitter_ms"": 1.8596503280927994}"
2025-11-20T15:07:41.385246Z,c1,control,controller_data,1,"{""error"": ""aiohttp missing: No module named 'aiohttp'""}"
2025-11-20T15:07:41.385246Z,h1->h2,dataplane,throughput_error,,"{""error"": ""iperf3 module missing""}"
2025-11-20T15:07:48.479758Z,s1,dataplane,icmp_avg_ms,0.13233333333333333,"{""ok"": true, ""avg_ms"": 0.13233333333333333, ""jitter_ms"": 0.1341996853780051, ""loss_pct"": 0.0, ""samples"": [0.32, 0.014, 0.063], ""error"": """"}"
2025-11-20T15:07:48.479758Z,s1,dataplane,icmp_loss_pct,0.0,"{""ok"": true, ""avg_ms"": 0.13233333333333333, ""jitter_ms"": 0.1341996853780051, ""loss_pct"": 0.0, ""samples"": [0.32, 0.014, 0.063], ""error"": """"}"
2025-11-20T15:07:48.479758Z,s1,dataplane,tcp_avg_ms,nan,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,s1,dataplane,tcp_success_pct,0.0,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,s1,dataplane,udp_avg_ms,4.2652339999828355,"{""ok"": true, ""avg_ms"": 4.2652339999828355, ""jitter_ms"": 1.9402275032306389}"
2025-11-20T15:07:48.479758Z,c1,dataplane,icmp_avg_ms,0.022,"{""ok"": true, ""avg_ms"": 0.022, ""jitter_ms"": 0.0008164965809277253, ""loss_pct"": 0.0, ""samples"": [0.021, 0.023, 0.022], ""error"": """"}"
2025-11-20T15:07:48.479758Z,c1,dataplane,icmp_loss_pct,0.0,"{""ok"": true, ""avg_ms"": 0.022, ""jitter_ms"": 0.0008164965809277253, ""loss_pct"": 0.0, ""samples"": [0.021, 0.023, 0.022], ""error"": """"}"
2025-11-20T15:07:48.479758Z,c1,dataplane,tcp_avg_ms,nan,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,c1,dataplane,tcp_success_pct,0.0,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,c1,dataplane,udp_avg_ms,4.993316999843955,"{""ok"": true, ""avg_ms"": 4.993316999843955, ""jitter_ms"": 1.3857720442170864}"
2025-11-20T15:07:48.479758Z,h1,dataplane,icmp_avg_ms,0.043666666666666666,"{""ok"": true, ""avg_ms"": 0.043666666666666666, ""jitter_ms"": 0.021452790546272114, ""loss_pct"": 0.0, ""samples"": [0.029, 0.028, 0.074], ""error"": """"}"
2025-11-20T15:07:48.479758Z,h1,dataplane,icmp_loss_pct,0.0,"{""ok"": true, ""avg_ms"": 0.043666666666666666, ""jitter_ms"": 0.021452790546272114, ""loss_pct"": 0.0, ""samples"": [0.029, 0.028, 0.074], ""error"": """"}"
2025-11-20T15:07:48.479758Z,h1,dataplane,tcp_avg_ms,nan,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,h1,dataplane,tcp_success_pct,0.0,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,h1,dataplane,udp_avg_ms,3.6501623332393742,"{""ok"": true, ""avg_ms"": 3.6501623332393742, ""jitter_ms"": 1.3617096168727922}"
2025-11-20T15:07:48.479758Z,h2,dataplane,icmp_avg_ms,0.038,"{""ok"": true, ""avg_ms"": 0.038, ""jitter_ms"": 0.009797958971132713, ""loss_pct"": 0.0, ""samples"": [0.026, 0.05, 0.038], ""error"": """"}"
2025-11-20T15:07:48.479758Z,h2,dataplane,icmp_loss_pct,0.0,"{""ok"": true, ""avg_ms"": 0.038, ""jitter_ms"": 0.009797958971132713, ""loss_pct"": 0.0, ""samples"": [0.026, 0.05, 0.038], ""error"": """"}"
2025-11-20T15:07:48.479758Z,h2,dataplane,tcp_avg_ms,nan,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,h2,dataplane,tcp_success_pct,0.0,"{""ok"": false, ""avg_ms"": NaN, ""jitter_ms"": 0.0, ""success_rate_pct"": 0.0}"
2025-11-20T15:07:48.479758Z,h2,dataplane,udp_avg_ms,3.7855269999151155,"{""ok"": true, ""avg_ms"": 3.7855269999151155, ""jitter_ms"": 3.5402617522989526}"
2025-11-20T15:07:48.479758Z,c1,control,controller_data,1,"{""error"": ""aiohttp missing: No module named 'aiohttp'""}"
2025-11-20T15:07:48.479758Z,h1->h2,dataplane,throughput_error,,"{""error"": ""iperf3 module missing""}"
